Address,Unit,MAR,Date,Bedrooms
1002 MARINE ST,6,1420,8/1/2024,0
1002 MARINE ST,7,741,6/13/2011,0
1002 MARINE ST,8,790,8/28/2016,0
1002 MARINE ST,9,539,6/15/1999,0
915 OZONE AVE,A,913,,2
915 OZONE AVE,B,755,,1
915 OZONE AVE,C,916,,1
915 OZONE AVE,D,916,,1
919 OZONE AVE,A,985,,2
919 OZONE AVE,B,755,,1
919 OZONE AVE,C,721,4/1/2001,1
919 OZONE AVE,D,1405,11/13/2020,1
925 OZONE AVE,A,909,8/15/2001,1
925 OZONE AVE,B,1256,5/1/2018,1
925 OZONE AVE,C,812,,1
929 OZONE AVE,A,916,,1
929 OZONE AVE,B,916,,1
929 OZONE AVE,C,1324,12/2/2019,1
1018 MARINE ST,1,1062,,2
1018 MARINE ST,2,1963,4/1/2021,0
1018 MARINE ST,3,1062,,1
1018 MARINE ST,4,932,,1
1018 MARINE ST,5,3350,8/10/2024,1
1018 MARINE ST,6,898,,1
1018 MARINE ST,7,2251,8/31/2002,2
1018 MARINE ST,8,2018,8/1/2021,1
1018 MARINE ST,9,1959,9/1/2021,1
1106 MARINE ST,,0,,4
1224 MARINE ST,,2187,,3
1302 MARINE ST,,2779,,5
1319 MARINE ST,,2665,,2
1621 MARINE ST,,1605,,2
2031 MARINE ST,,2187,,5
2108 MARINE ST,,0,,4
2108 MARINE ST,1/2,1774,,1
233 MARINE ST,10,674,,1
233 MARINE ST,11,648,,1
233 MARINE ST,12,648,,1
233 MARINE ST,7,2613,1/10/2021,1
233 MARINE ST,8,2651,10/15/2024,1
233 MARINE ST,9,707,,1
3025 2ND ST,1,2868,1/22/2022,1
3025 2ND ST,2,2951,8/16/2024,1
3025 2ND ST,3,2951,8/30/2024,1
3025 2ND ST,4,2863,11/1/2020,1
3025 2ND ST,5,3038,1/1/2022,1
3025 2ND ST,6,3026,6/5/2023,1
3025 2ND ST,A,620,,0
3025 2ND ST,B,728,,0
237 MARINE ST,A,2256,8/1/2015,1
237 MARINE ST,B,2685,5/1/2007,2
237 MARINE ST,C,1490,8/1/2021,0
241 MARINE ST,1,4200,8/15/2023,1
241 MARINE ST,2,1015,,1
241 MARINE ST,3,3950,12/16/2023,1
241 MARINE ST,4,951,,0
241 MARINE ST,5,3200,2/1/2024,1
241 MARINE ST,6,2000,2/25/2023,0
241 MARINE ST,7,994,,1
241 MARINE ST,8,789,,0
241 MARINE ST,A,2437,1/3/2015,0
241 MARINE ST,B,943,,0
301 MARINE ST,A,2384,2/5/2004,2
301 MARINE ST,B,1892,8/7/2010,1
301 MARINE ST,C,2733,12/15/2005,2
301 MARINE ST,D,913,,1
307 MARINE ST,A,2261,6/15/2023,1
307 MARINE ST,B,913,,1
307 MARINE ST,C,2045,2/15/2021,1
307 MARINE ST,D,1909,12/1/2020,1
323 MARINE ST,1,2695,6/18/2024,1
323 MARINE ST,10,2608,1/22/2021,1
323 MARINE ST,11,2595,11/1/2023,1
323 MARINE ST,12,2570,8/17/2023,1
323 MARINE ST,13,2595,5/17/2024,1
323 MARINE ST,14,2478,4/1/2017,1
323 MARINE ST,15,2738,10/1/2021,1
323 MARINE ST,16,982,,1
323 MARINE ST,17,2693,9/20/2021,1
323 MARINE ST,18,2808,8/31/2021,1
323 MARINE ST,19,2638,3/5/2022,1
323 MARINE ST,2,854,,1
323 MARINE ST,20,2440,10/15/2013,1
323 MARINE ST,21,2638,6/20/2022,1
323 MARINE ST,22,2495,11/1/2023,1
323 MARINE ST,23,1891,3/21/2011,1
323 MARINE ST,24,4400,8/25/2024,2
323 MARINE ST,3,1954,12/24/2009,1
323 MARINE ST,4,2398,7/15/2013,1
323 MARINE ST,5,2638,7/1/2022,1
323 MARINE ST,6,2595,4/18/2024,1
323 MARINE ST,7,2705,9/1/2024,1
323 MARINE ST,8,2655,6/20/2014,1
323 MARINE ST,9,2671,8/19/2023,1
415 MARINE ST,A,0,,3
415 MARINE ST,B,0,,0
415 MARINE ST,C,0,,0
420 MARINE ST,1,3443,11/19/2021,2
420 MARINE ST,2,1402,,2
420 MARINE ST,3,1498,,2
420 MARINE ST,4,1227,,2
420 MARINE ST,5,1412,,3
420 MARINE ST,6,1583,,3
421 MARINE ST,A,3828,10/14/2017,2
421 MARINE ST,B,3213,3/1/2021,2
421 MARINE ST,C,1368,,2
425 MARINE ST,1,1981,,3
425 MARINE ST,2,2040,,3
425 MARINE ST,3,1984,,3
425 MARINE ST,4,1984,,3
425 MARINE ST,5,2040,,3
425 MARINE ST,6,2040,,3
431 MARINE ST,1,4450,10/1/2024,2
431 MARINE ST,2,4571,4/1/2023,2
431 MARINE ST,3,4013,4/1/2021,2
431 MARINE ST,4,4100,5/1/2024,2
431 MARINE ST,5,4013,7/1/2021,2
431 MARINE ST,6,2258,2/11/2009,1
606 MARINE ST,,1923,,2
607 MARINE ST,1,1214,,2
607 MARINE ST,2,1190,,1
607 MARINE ST,2A,1895,11/3/2023,0
607 MARINE ST,3,2421,6/1/2023,1
607 MARINE ST,3A,1800,3/15/2021,0
607 MARINE ST,4,1179,,2
607 MARINE ST,5,1482,8/1/2013,2
607 MARINE ST,6,2276,9/15/2021,1
607 MARINE ST,6A,1881,5/8/2020,0
607 MARINE ST,7,2421,7/20/2023,1
607 MARINE ST,7A,1895,5/5/2024,0
607 MARINE ST,8,3202,4/1/2020,2
609 MARINE ST,,3743,9/1/2003,2
609 MARINE ST,A,3363,4/1/2021,2
609 MARINE ST,B,3363,2/27/2021,2
609 MARINE ST,C,3607,11/1/2020,2
616 MARINE ST,,1625,,3
618 MARINE ST,,1250,,2
620 MARINE ST,,2325,10/1/1999,2
622 MARINE ST,,4126,7/15/2023,2
623 MARINE ST,1,1659,3/1/2000,1
623 MARINE ST,2,1149,,2
623 MARINE ST,3,2876,8/19/2023,1
623 MARINE ST,4,1624,1/1/1999,1
632 MARINE ST,,3950,6/15/2024,1
632 MARINE ST,1/2,3412,12/1/2020,1
645 MARINE ST,,0,,0
645 MARINE ST,1/2,768,,2
647 MARINE ST,,0,,0
647 MARINE ST,1/2,0,,0
657 MARINE ST,A,1471,,3
657 MARINE ST,B,1735,,2
663 MARINE ST,,0,,0
663 MARINE ST,A,1602,,1
664 MARINE ST,,3077,12/1/2008,2
664 MARINE ST,1/2,2261,5/1/2023,1
672 MARINE ST,,0,,0
701 MARINE ST,,6576,4/15/2023,2
701 MARINE ST,1/2,4476,12/12/2022,2
707 MARINE ST,,0,,3
711 MARINE ST,,1402,,3
713 MARINE ST,,2620,7/15/2012,2
715 MARINE ST,,1381,,2
720 MARINE ST,,1625,,2
721 MARINE ST,,3711,9/1/1999,2
733 MARINE ST,1,937,,2
733 MARINE ST,2,985,,3
733 MARINE ST,3,898,,2
733 MARINE ST,4,1467,,3
734 MARINE ST,,1751,4/15/2001,1
734 MARINE ST,A,1860,3/1/2009,1
736 MARINE ST,,2395,9/1/2023,1
736 MARINE ST,A,2213,2/15/2020,1
735 MARINE ST,1,1676,,4
735 MARINE ST,2,1174,,2
735 MARINE ST,3,1174,,3
735 MARINE ST,4,1340,,4
738 MARINE ST,,7460,10/8/2013,3
740 MARINE ST,,6116,8/4/2009,3
741 MARINE ST,,1183,,1
741 MARINE ST,1/2,1019,,1
744 MARINE ST,,6913,10/7/2020,3
746 MARINE ST,,7413,2/15/2021,3
750 MARINE ST,A,976,4/5/2019,2
750 MARINE ST,B,1117,,2
750 MARINE ST,C,1024,5/13/2010,2
750 MARINE ST,D,1947,5/19/2007,2
752 MARINE ST,A,1894,1/1/2005,2
752 MARINE ST,B,1060,2/1/2021,2
752 MARINE ST,C,1211,,2
752 MARINE ST,D,1211,,2
803 MARINE ST,,2782,8/1/2011,2
805 MARINE ST,,1517,7/1/2011,1
909 MARINE ST,1,1156,6/1/2001,1
909 MARINE ST,2,1208,,2
909 MARINE ST,3,718,,1
909 MARINE ST,4,768,,1
913 MARINE ST,1,3113,12/1/2020,2
913 MARINE ST,2,2928,11/1/2017,2
913 MARINE ST,3,2653,7/9/2015,2
913 MARINE ST,4,1030,,2
915 MARINE ST,1,3453,1/15/2015,2
915 MARINE ST,2,3252,9/1/2019,2
915 MARINE ST,3,3060,12/2/2013,2
915 MARINE ST,4,3484,5/5/2019,1
917 MARINE ST,1,1484,10/15/2001,2
917 MARINE ST,2,2752,4/15/2020,2
917 MARINE ST,3,1583,,2
917 MARINE ST,4,2963,3/7/2021,2
919 MARINE ST,A,0,,0
919 MARINE ST,B,0,,0
919 MARINE ST,C,630,,1
920 MARINE ST,1,2322,7/27/2009,3
920 MARINE ST,2,5050,8/1/2024,0
920 MARINE ST,3,1329,,2
920 MARINE ST,4,4713,7/1/2021,3
925 MARINE ST,,4784,10/1/2018,2
925 MARINE ST,1/2,0,,1
929 MARINE ST,A,2702,6/1/2008,2
929 MARINE ST,B,1898,11/14/2013,1
929 MARINE ST,C,1391,10/20/2001,1
30 SEASIDE TER,A,677,,1
30 SEASIDE TER,B,677,,1
30 SEASIDE TER,C,730,,0
30 SEASIDE TER,D,630,,0
30 SEASIDE TER,E,630,,0
30 SEASIDE TER,F,630,,0
30 SEASIDE TER,G,931,,1
30 SEASIDE TER,H,931,,1
1719 OCEAN FRONT,A,769,,3
1719 OCEAN FRONT,B,543,,1
1719 OCEAN FRONT,C,520,,0
1719 OCEAN FRONT,D,892,,0
1719 OCEAN FRONT,E,342,,0
1719 OCEAN FRONT,F,603,,0
1719 OCEAN FRONT,G,533,,1
1003 MICHIGAN AVE,,768,,1
1005 MICHIGAN AVE,,2050,9/15/2023,1
1007 MICHIGAN AVE,,1318,,2
1759 10TH ST,,1131,7/15/2006,0
1761 10TH ST,,2521,7/4/2007,2
1004 MICHIGAN AVE,,1886,,2
1006 MICHIGAN AVE,,1064,,1
1008 MICHIGAN AVE,,1064,,1
1012 MICHIGAN AVE,,639,,1
1021 MICHIGAN AVE,1,2524,6/1/2023,1
1021 MICHIGAN AVE,2,608,,1
1021 MICHIGAN AVE,3,2605,11/11/2023,1
1021 MICHIGAN AVE,4,3018,10/15/2020,1
1021 MICHIGAN AVE,5,2394,6/14/2021,1
1021 MICHIGAN AVE,6,2545,1/18/2020,1
1760 11TH ST,,5795,3/12/2024,3
1022 MICHIGAN AVE,,2850,3/25/2024,1
1024 MICHIGAN AVE,,2926,8/25/2023,1
1802 11TH ST,,3700,11/6/2023,3
1806 11TH ST,,1164,5/1/2011,1
1112 MICHIGAN AVE,C,1316,,2
1112 MICHIGAN AVE,D,1402,,2
1114 MICHIGAN AVE,A,1248,3/1/1999,1
1114 MICHIGAN AVE,B,1470,11/15/2013,1
1801 11TH ST,A,1064,,2
1801 11TH ST,B,1846,8/1/2013,0
1801 11TH ST,C,985,,2
1801 11TH ST,D,1394,,2
1117 MICHIGAN AVE,,3552,7/1/2020,2
1117 MICHIGAN AVE,1/2,2876,8/26/2023,1
1119 MICHIGAN AVE,,0,,2
1754 12TH ST,,3063,10/1/2020,1
1756 12TH ST,,655,,2
1758 12TH ST,,1264,6/1/2011,2
1760 12TH ST,,2850,11/1/2023,1
1124 MICHIGAN AVE,A,622,,1
1124 MICHIGAN AVE,B,1235,12/1/2012,1
1124 MICHIGAN AVE,C,2118,10/15/2021,2
1124 MICHIGAN AVE,D,702,,2
1124 MICHIGAN AVE,E,702,,1
1804 12TH ST,,0,,0
1210 MICHIGAN AVE,A,2562,4/1/2021,2
1210 MICHIGAN AVE,B,1711,8/1/2002,1
1210 MICHIGAN AVE,C,1909,1/1/2021,1
1212 MICHIGAN AVE,A,2394,6/1/2021,2
1212 MICHIGAN AVE,B,2769,7/31/2013,3
1801 12TH ST,,4624,2/1/2009,5
1211 MICHIGAN AVE,,0,,2
1211 MICHIGAN AVE,1/2,491,,1
1220 MICHIGAN AVE,,3200,11/30/2023,1
1222 MICHIGAN AVE,,3252,11/8/2011,1
1802 EUCLID ST,,9138,1/15/2022,4
1221 MICHIGAN AVE,A,3643,12/1/2021,2
1221 MICHIGAN AVE,B,1885,1/1/2002,2
1221 MICHIGAN AVE,C,2850,2/1/2024,2
1221 MICHIGAN AVE,D,2843,10/1/2021,2
1762 EUCLID ST,,6393,4/1/2022,3
1301 MICHIGAN AVE,1,2441,4/22/2008,2
1301 MICHIGAN AVE,2,2993,1/1/2022,2
1301 MICHIGAN AVE,3,1043,,2
1301 MICHIGAN AVE,4,2763,2/1/2021,2
1301 MICHIGAN AVE,5,1227,,2
1301 MICHIGAN AVE,6,3093,7/23/2022,2
1301 MICHIGAN AVE,7,2950,9/1/2023,2
1301 MICHIGAN AVE,8,1149,,2
1513 MICHIGAN AVE,A,768,,3
1513 MICHIGAN AVE,B,768,,3
1759 15TH ST,A,913,,4
1759 15TH ST,B,913,,4
1759 15TH ST,C,913,,4
1520 MICHIGAN AVE,1,2650,2/1/2024,1
1520 MICHIGAN AVE,2,1700,10/1/2022,0
1520 MICHIGAN AVE,3,2300,4/1/2022,3
1520 MICHIGAN AVE,4,2440,1/24/2020,1
1520 MICHIGAN AVE,5,2475,1/1/2019,1
1520 MICHIGAN AVE,6,1800,3/1/2023,0
1520 MICHIGAN AVE,7,2295,2/10/2018,1
1520 MICHIGAN AVE,8,1372,2/2/2012,0
1613 MICHIGAN AVE,A,892,,1
1613 MICHIGAN AVE,B,1789,8/1/2013,1
1759 16TH ST,A,1097,,2
1759 16TH ST,B,3018,10/9/2021,2
1759 16TH ST,C,3500,10/1/2023,3
1631 MICHIGAN AVE,,3695,6/1/2024,2
1631 MICHIGAN AVE,1/2,2671,7/8/2023,1
1702 MICHIGAN AVE,,892,,1
1706 MICHIGAN AVE,,986,,1
1708 MICHIGAN AVE,,541,,1
1710 MICHIGAN AVE,,1270,2/1/1999,1
1712 MICHIGAN AVE,,541,,1
1714 MICHIGAN AVE,,988,,1
1721 MICHIGAN AVE,,1008,,3
1721 MICHIGAN AVE,1/2,735,,2
1801 MICHIGAN AVE,A,2336,9/15/2000,2
1801 MICHIGAN AVE,B,1334,7/1/2000,2
1801 MICHIGAN AVE,C,2790,6/1/2002,2
1801 MICHIGAN AVE,D,768,,2
1809 MICHIGAN AVE,,5500,11/10/2024,3
1811 MICHIGAN AVE,A,730,,1
1811 MICHIGAN AVE,B,2115,6/1/2000,1
1806 MICHIGAN AVE,A,768,,2
1806 MICHIGAN AVE,B,970,12/1/2006,2
1806 MICHIGAN AVE,C,768,,2
1806 MICHIGAN AVE,D,768,,2
1810 MICHIGAN AVE,,0,,3
1824 MICHIGAN AVE,,5634,6/1/2019,3
1834 MICHIGAN AVE,A,1711,3/18/2017,0
1834 MICHIGAN AVE,B,2162,7/1/2020,1
1834 MICHIGAN AVE,C,1055,11/1/2004,2
1834 MICHIGAN AVE,D,956,,2
1834 MICHIGAN AVE,E,718,,2
1834 MICHIGAN AVE,F,1934,5/24/2009,2
819 MICHIGAN AVE,A,2339,4/14/2010,3
819 MICHIGAN AVE,B,985,,3
819 MICHIGAN AVE,C,2319,11/1/2014,3
819 MICHIGAN AVE,D,2813,1/1/2021,3
1802 9TH ST,,3643,8/1/2022,5
826 MICHIGAN AVE,,3666,2/19/2023,2
905 MICHIGAN AVE,,1597,,2
1760 10TH ST,,0,,0
1760 10TH ST,1/2,3480,,4
1064 STANFORD ST,,0,,0
1064 STANFORD ST,A,3196,,2
1133 STANFORD ST,,2040,,4
1137 STANFORD ST,,0,,3
1144 STANFORD ST,1,3323,2/2/2018,2
1144 STANFORD ST,2,845,,1
1144 STANFORD ST,3,2418,4/1/2006,1
1144 STANFORD ST,4,1922,5/24/2002,1
1144 STANFORD ST,5,3228,1/1/2016,2
1144 STANFORD ST,6,2645,1/6/2014,1
1144 STANFORD ST,7,2408,9/15/2015,1
1144 STANFORD ST,8,808,,1
1144 STANFORD ST,9,2469,10/12/2018,1
1165 STANFORD ST,,3494,,2
1165 STANFORD ST,A,611,,1
1165 STANFORD ST,B,595,,0
1165 STANFORD ST,C,702,,1
1165 STANFORD ST,D,702,,1
1224 STANFORD ST,1,2435,10/15/2021,1
1224 STANFORD ST,10,1526,6/15/2021,0
1224 STANFORD ST,11,1664,3/2/2020,0
1224 STANFORD ST,12,2396,,2
1224 STANFORD ST,2,1944,5/24/2013,1
1224 STANFORD ST,3,1075,,1
1224 STANFORD ST,4,845,,1
1224 STANFORD ST,5,940,,1
1224 STANFORD ST,6,2464,9/27/2007,2
1224 STANFORD ST,7,1430,11/1/2021,0
1224 STANFORD ST,8,1953,8/1/2008,1
1224 STANFORD ST,9,1911,11/14/2007,1
1230 STANFORD ST,A,1642,4/10/2004,1
1230 STANFORD ST,B,1511,11/1/2014,1
1230 STANFORD ST,C,696,,1
1230 STANFORD ST,D,3638,4/22/2022,2
1232 STANFORD ST,1,0,,2
1232 STANFORD ST,10,3092,8/7/1999,3
1233 STANFORD ST,A,3426,9/15/2022,2
1233 STANFORD ST,B,2039,7/1/2015,1
1233 STANFORD ST,C,1642,2/1/2004,1
1233 STANFORD ST,D,1753,3/1/2013,2
1233 STANFORD ST,E,1917,2/1/2015,1
1233 STANFORD ST,F,2541,8/15/2022,1
1233 STANFORD ST,G,1052,,2
1239 STANFORD ST,101,3076,10/15/2022,2
1239 STANFORD ST,102,1650,8/1/2003,1
1239 STANFORD ST,103,1416,,2
1239 STANFORD ST,104,1775,8/10/2020,1
1239 STANFORD ST,105,2838,1/15/2022,2
1239 STANFORD ST,106A,2114,,2
1239 STANFORD ST,106B,1906,7/1/2023,0
1239 STANFORD ST,107,2840,4/1/2024,2
1239 STANFORD ST,201,1179,,2
1239 STANFORD ST,202,2300,1/20/2024,1
1239 STANFORD ST,203,2524,9/20/2017,1
1239 STANFORD ST,204,3033,1/1/2017,2
1239 STANFORD ST,205,1149,,2
1239 STANFORD ST,206,3078,3/1/2018,2
1239 STANFORD ST,207,2726,10/1/2022,2
1239 STANFORD ST,208,2223,11/1/2012,2
1244 STANFORD ST,A,4095,2/20/2024,2
1244 STANFORD ST,B,1045,4/10/2010,2
1244 STANFORD ST,1/2,913,,2
1250 STANFORD ST,1,2993,9/14/2020,1
1250 STANFORD ST,2,3693,11/15/2020,1
1250 STANFORD ST,3,3200,12/2/2023,1
1250 STANFORD ST,4,2764,6/19/2019,1
1250 STANFORD ST,5,3768,5/10/2017,2
1252 STANFORD ST,,4908,6/15/2016,3
1315 STANFORD ST,1,1889,,2
1315 STANFORD ST,2,1375,,2
1315 STANFORD ST,3,1373,,2
1315 STANFORD ST,4,2044,,3
1315 STANFORD ST,5,1153,,1
1315 STANFORD ST,6,1409,,2
1315 STANFORD ST,7,1740,,2
1317 STANFORD ST,1,1889,,2
1317 STANFORD ST,2,1422,,2
1317 STANFORD ST,3,1344,,2
1317 STANFORD ST,4,1735,,3
1317 STANFORD ST,5,1153,,1
1317 STANFORD ST,6,2145,,2
1317 STANFORD ST,7,1352,,2
1321 STANFORD ST,1,1078,,3
1321 STANFORD ST,2,826,,2
1321 STANFORD ST,3,2060,1/1/2018,1
1321 STANFORD ST,4,2394,7/1/2021,2
1321 STANFORD ST,5,2118,5/1/2017,1
1321 STANFORD ST,6,1823,11/1/2014,1
1321 STANFORD ST,7,2216,2/4/2011,2
1322 STANFORD ST,1,2334,8/5/2010,2
1322 STANFORD ST,2,920,,1
1322 STANFORD ST,3,2125,1/6/2024,1
1322 STANFORD ST,4,1810,10/15/2011,1
1322 STANFORD ST,5,2536,7/23/2022,1
1322 STANFORD ST,6,2395,1/30/2023,1
1322 STANFORD ST,7,2467,3/18/2023,1
1326 STANFORD ST,,4423,4/27/2016,2
1326 STANFORD ST,A,2430,3/25/2022,1
1326 STANFORD ST,B,1259,,2
1326 STANFORD ST,C,2261,6/1/2023,1
1326 STANFORD ST,D,1795,1/6/2007,1
1326 STANFORD ST,E,2261,9/3/2022,1
1327 STANFORD ST,1,1548,,3
1327 STANFORD ST,2,3453,8/15/2015,2
1327 STANFORD ST,3,959,,1
1327 STANFORD ST,4,1889,,2
1327 STANFORD ST,5,976,,1
1327 STANFORD ST,6,1153,,2
1327 STANFORD ST,7,1104,,2
1331 STANFORD ST,1,1669,,2
1331 STANFORD ST,2,2863,1/1/2021,2
1331 STANFORD ST,3,2550,4/1/2024,1
1331 STANFORD ST,4,4893,8/1/2022,3
1331 STANFORD ST,5,2495,8/1/2024,1
1331 STANFORD ST,6,2863,5/1/2021,2
1331 STANFORD ST,7,3084,5/1/2019,2
1337 STANFORD ST,,2443,,3
1337 STANFORD ST,A,1376,10/1/1999,1
1337 STANFORD ST,B,1289,1/9/1999,1
1337 STANFORD ST,C,731,,1
1337 STANFORD ST,D,877,,0
1341 STANFORD ST,,7084,6/14/2019,4
1341 STANFORD ST,A,3034,5/25/2019,1
1341 STANFORD ST,B,2876,8/5/2023,1
1418 STANFORD ST,1,1659,,3
1418 STANFORD ST,2,1350,,2
1418 STANFORD ST,3,1350,,2
1418 STANFORD ST,4,1227,,2
1418 STANFORD ST,5,2515,6/3/2000,2
1418 STANFORD ST,6,1227,,2
1418 STANFORD ST,7,1149,,2
1419 STANFORD ST,,4163,8/1/2021,2
1419 STANFORD ST,A,1128,,2
1419 STANFORD ST,B,2587,8/5/2017,2
1419 STANFORD ST,C,2976,8/16/2023,2
1419 STANFORD ST,D,3043,7/1/2022,2
1419 STANFORD ST,E,2369,11/1/2022,1
1420 STANFORD ST,,1820,,2
1422 STANFORD ST,,931,,1
1424 STANFORD ST,,1900,7/16/2021,1
1425 STANFORD ST,2,0,,0
1425 STANFORD ST,3,0,,3
1428 STANFORD ST,A,2000,9/1/2021,1
1428 STANFORD ST,B,2876,1/15/2023,2
1428 STANFORD ST,C,2403,11/1/2007,2
1428 STANFORD ST,D,1608,,2
1428 STANFORD ST,E,2613,6/7/2021,2
1428 STANFORD ST,F,1600,,3
1431 STANFORD ST,1,1498,,2
1431 STANFORD ST,2,1879,,2
1431 STANFORD ST,3,1704,,2
1431 STANFORD ST,4,1498,,2
1431 STANFORD ST,5,1394,,1
1431 STANFORD ST,6,1128,,1
1432 STANFORD ST,1,2598,4/28/2018,1
1432 STANFORD ST,1A,1952,7/7/2015,0
1432 STANFORD ST,2,2472,7/8/2023,1
1432 STANFORD ST,3,931,,1
1432 STANFORD ST,4,2258,6/15/2020,1
1432 STANFORD ST,5,2426,3/22/2023,1
1432 STANFORD ST,6,2251,12/1/2021,1
1434 STANFORD ST,A,4576,11/21/2022,2
1434 STANFORD ST,B,3800,7/3/2024,2
1434 STANFORD ST,C,4343,1/15/2022,2
1437 STANFORD ST,A,856,,1
1437 STANFORD ST,B,1810,,1
1437 STANFORD ST,C,2391,,2
1437 STANFORD ST,D,2452,,2
1437 STANFORD ST,E,1518,,2
1437 STANFORD ST,F,1702,,5
1442 STANFORD ST,A,3026,6/15/2023,1
1442 STANFORD ST,B,3638,2/1/2022,2
1442 STANFORD ST,C,2122,3/1/2006,2
1442 STANFORD ST,D,2203,8/1/2014,2
1442 STANFORD ST,E,988,,2
1442 STANFORD ST,F,2454,1/1/2021,2
1442 STANFORD ST,G,1841,6/1/2006,1
1445 STANFORD ST,A,850,,0
1445 STANFORD ST,B,1383,5/4/2002,0
1445 STANFORD ST,C,1423,3/9/2002,0
1445 STANFORD ST,D,2414,10/11/2002,2
1445 STANFORD ST,D1,567,12/7/2001,0
1445 STANFORD ST,E,2187,,2
1447 STANFORD ST,A,1597,,3
1447 STANFORD ST,B,2759,5/1/2003,3
1447 STANFORD ST,C,2266,7/1/2001,2
1447 STANFORD ST,D,2324,9/1/2003,2
1447 STANFORD ST,E,3007,8/1/2002,3
1447 STANFORD ST,F,2467,10/1/1999,2
1447 STANFORD ST,G,2391,12/1/1999,2
1448 STANFORD ST,A,1852,2/1/2008,1
1448 STANFORD ST,B,931,,1
1448 STANFORD ST,C,931,,1
1448 STANFORD ST,D,2663,8/15/2021,2
1448 STANFORD ST,E,2127,11/1/2020,1
1448 STANFORD ST,F,948,,2
1452 STANFORD ST,,931,,1
1452 STANFORD ST,A,2224,11/1/2021,1
1452 STANFORD ST,B,2018,5/15/2021,1
1452 STANFORD ST,C,2319,10/12/2014,1
1452 STANFORD ST,D,806,,0
1453 STANFORD ST,A,2954,10/15/2003,3
1453 STANFORD ST,B,2650,5/15/2003,3
1453 STANFORD ST,C,1421,,2
1453 STANFORD ST,D,1505,,2
1453 STANFORD ST,E,2325,,3
1453 STANFORD ST,F,1505,,2
1453 STANFORD ST,G,2414,11/1/2002,2
1457 STANFORD ST,1,1402,,0
1457 STANFORD ST,2,1316,,3
1457 STANFORD ST,3,1316,,0
1457 STANFORD ST,4,1265,,4
1457 STANFORD ST,5,1280,,3
1457 STANFORD ST,6,2869,,4
1507 STANFORD ST,1,4076,9/8/2022,3
1507 STANFORD ST,2,1212,,2
1507 STANFORD ST,3,1393,,5
1507 STANFORD ST,4,3150,6/15/2024,3
1507 STANFORD ST,5,2399,2/1/2021,2
1507 STANFORD ST,6,1393,,5
1508 STANFORD ST,1,2660,10/19/2013,2
1508 STANFORD ST,2,2595,2/4/2012,2
1508 STANFORD ST,3,4017,6/29/2023,3
1508 STANFORD ST,4,3435,3/1/2022,2
1508 STANFORD ST,5,3835,4/15/2022,2
1508 STANFORD ST,6,2460,3/15/2003,3
1511 STANFORD ST,,2391,12/1/1999,2
1511 STANFORD ST,A,1375,2/15/1999,1
1511 STANFORD ST,B,1375,1/1/1999,1
1516 STANFORD ST,1,2487,4/1/2010,4
1516 STANFORD ST,2,2182,1/14/2012,3
1516 STANFORD ST,3,1168,,2
1516 STANFORD ST,4,2140,8/27/2015,4
1516 STANFORD ST,5,2182,12/10/2011,2
1516 STANFORD ST,6,2484,7/8/2012,3
1516 STANFORD ST,7,1236,,2
1517 STANFORD ST,1,2135,,3
1517 STANFORD ST,2,2575,1/1/2023,2
1517 STANFORD ST,3,1498,,2
1517 STANFORD ST,4,4028,7/1/2016,3
1517 STANFORD ST,5,2449,7/1/2006,2
1517 STANFORD ST,6,3128,2/1/2018,2
1517 STANFORD ST,7,1911,3/1/2005,2
1518 STANFORD ST,1,3888,2/1/2017,2
1518 STANFORD ST,2,1853,10/1/2021,0
1518 STANFORD ST,3,2065,10/1/2021,1
1518 STANFORD ST,4,1829,8/8/2020,0
1518 STANFORD ST,5,1691,1/8/2021,0
1518 STANFORD ST,6,1300,7/15/2010,0
1524 STANFORD ST,A,5613,1/8/2021,4
1524 STANFORD ST,B,2253,7/15/2000,2
1524 STANFORD ST,C,1278,,2
1524 STANFORD ST,D,1930,8/1/1999,2
1524 STANFORD ST,E,3576,9/15/2022,2
1524 STANFORD ST,F,3223,5/1/2018,2
1527 STANFORD ST,1,1522,,3
1527 STANFORD ST,2,1511,,3
1527 STANFORD ST,3,1402,,3
1527 STANFORD ST,4,1373,,3
1527 STANFORD ST,5,1339,,3
1527 STANFORD ST,6,1128,,2
1527 STANFORD ST,7,1183,,2
1528 STANFORD ST,A,2650,7/1/2024,1
1528 STANFORD ST,B,2488,1/15/2022,1
1531 STANFORD ST,,5513,6/1/2021,3
1531 STANFORD ST,A,2963,8/15/2021,1
1531 STANFORD ST,B,2742,7/22/2022,1
1531 STANFORD ST,C,2703,2/22/2015,1
1537 STANFORD ST,1,3575,2/15/2023,2
1537 STANFORD ST,2,2608,6/5/2021,2
1537 STANFORD ST,3,2241,12/1/2007,2
1537 STANFORD ST,4,3649,3/15/2024,2
1537 STANFORD ST,5,2959,4/30/2014,2
1537 STANFORD ST,6,3199,4/1/2024,2
1537 STANFORD ST,7,3295,10/1/2024,2
1538 STANFORD ST,1,5411,8/10/2023,3
1538 STANFORD ST,10,2735,3/1/2021,2
1538 STANFORD ST,11,3168,7/19/2018,2
1538 STANFORD ST,12,2935,5/18/2024,2
1538 STANFORD ST,14,3225,1/6/2022,2
1538 STANFORD ST,15,3015,5/1/2022,2
